Timestamp,Temperature 2M,Cloud Cover,Cloud Cover Low,Cloud Cover Mid,Cloud Cover High,Shortwave Radiation,Direct Radiation,Diffuse Radiation,Wind Speed 10M,Precipitation
2026-09-11T10:00:00Z,19.2,100.0,0.0,100.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-11T10:15:00Z,19.1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-11T10:30:00Z,19.2,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.9,0.0
2026-09-11T10:45:00Z,19.1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.6,0.0
2026-09-11T11:00:00Z,19.2,100.0,0.0,100.0,0.0,7.0,0.0,8.0,6.6,0.0
2026-09-11T11:15:00Z,19.2,82.0,0.0,82.0,0.0,38.0,0.0,48.0,6.1,0.0
2026-09-11T11:30:00Z,19.3,25.0,0.0,25.0,0.0,77.0,2.0,75.0,6.0,0.0
2026-09-11T11:45:00Z,19.5,33.0,0.0,33.0,0.0,130.0,55.0,75.0,6.6,0.0
2026-09-11T12:00:00Z,19.7,42.0,0.0,42.0,2.0,176.0,94.0,82.0,9.6,0.0
2026-09-11T12:15:00Z,20.1,55.0,0.0,55.0,6.0,223.0,134.0,89.0,10.0,0.0
2026-09-11T12:30:00Z,20.7,100.0,0.0,72.0,12.0,165.0,0.0,165.0,5.8,0.0
2026-09-11T12:45:00Z,20.3,100.0,1.0,66.0,100.0,59.0,0.0,59.0,4.9,0.0
2026-09-11T13:00:00Z,20.8,100.0,0.0,61.0,100.0,162.0,0.0,162.0,4.1,0.0
2026-09-11T13:15:00Z,21.1,100.0,0.0,69.0,100.0,284.0,19.0,265.0,5.9,0.0
2026-09-11T13:30:00Z,21.4,100.0,0.0,84.0,100.0,390.0,51.0,339.0,7.5,0.0
2026-09-11T13:45:00Z,21.8,100.0,0.0,98.0,100.0,462.0,123.0,339.0,10.4,0.0
2026-09-11T14:00:00Z,22.0,100.0,0.0,100.0,100.0,497.0,131.0,366.0,12.8,0.0
2026-09-11T14:15:00Z,22.1,100.0,0.0,100.0,100.0,475.0,34.0,441.0,13.7,0.0
2026-09-11T14:30:00Z,22.0,100.0,0.0,100.0,73.0,562.0,156.0,406.0,9.5,0.0
2026-09-11T14:45:00Z,22.4,100.0,0.0,100.0,56.0,640.0,369.0,271.0,11.6,0.0
2026-09-11T15:00:00Z,22.4,100.0,0.0,100.0,41.0,518.0,19.0,499.0,11.9,0.0
2026-09-11T15:15:00Z,23.1,80.0,0.0,80.0,29.0,705.0,477.0,228.0,12.2,0.0
2026-09-11T15:30:00Z,23.7,95.0,0.0,50.0,44.0,750.0,629.0,121.0,11.2,0.0
2026-09-11T15:45:00Z,24.1,89.0,0.0,20.0,68.0,772.0,663.0,109.0,12.3,0.0
2026-09-11T16:00:00Z,24.3,79.0,0.0,0.0,79.0,787.0,648.0,139.0,12.9,0.0
2026-09-11T16:15:00Z,24.7,61.0,0.0,0.0,69.0,793.0,581.0,212.0,12.3,0.0
2026-09-11T16:30:00Z,24.8,38.0,0.0,0.0,44.0,818.0,701.0,117.0,11.1,0.0
2026-09-11T16:45:00Z,25.1,13.0,0.0,0.0,14.0,825.0,712.0,113.0,11.9,0.0
2026-09-11T17:00:00Z,25.4,0.0,0.0,0.0,0.0,828.0,715.0,113.0,11.6,0.0
2026-09-11T17:15:00Z,25.8,0.0,0.0,0.0,0.0,826.0,714.0,112.0,12.0,0.0
2026-09-11T17:30:00Z,25.9,0.0,0.0,0.0,0.0,821.0,707.0,114.0,12.5,0.0
2026-09-11T17:45:00Z,26.0,0.0,0.0,0.0,0.0,810.0,697.0,113.0,13.3,0.0
2026-09-11T18:00:00Z,26.2,0.0,0.0,0.0,0.0,800.0,690.0,110.0,13.4,0.0
2026-09-11T18:15:00Z,26.3,0.0,0.0,0.0,0.0,780.0,671.0,109.0,13.9,0.0
2026-09-11T18:30:00Z,26.4,0.0,0.0,0.0,0.0,760.0,652.0,108.0,13.4,0.0
2026-09-11T18:45:00Z,26.4,0.0,0.0,0.0,0.0,740.0,633.0,107.0,12.1,0.0
2026-09-11T19:00:00Z,26.6,0.0,0.0,0.0,0.0,710.0,603.0,107.0,12.3,0.0
2026-09-11T19:15:00Z,26.8,0.0,0.0,0.0,0.0,680.0,574.0,106.0,12.9,0.0
2026-09-11T19:30:00Z,26.8,0.0,0.0,0.0,0.0,650.0,546.0,104.0,13.0,0.0
2026-09-11T19:45:00Z,26.2,0.0,0.0,0.0,0.0,610.0,508.0,102.0,14.4,0.0
2026-09-11T20:00:00Z,26.2,0.0,0.0,0.0,0.0,571.0,471.0,100.0,14.7,0.0
2026-09-11T20:15:00Z,26.2,1.0,1.0,0.0,0.0,528.0,431.0,97.0,13.7,0.0
2026-09-11T20:30:00Z,25.8,3.0,3.0,0.0,0.0,483.0,387.0,96.0,10.8,0.0
2026-09-11T20:45:00Z,25.8,4.0,4.0,0.0,0.0,435.0,343.0,92.0,8.7,0.0
2026-09-11T21:00:00Z,25.9,5.0,5.0,0.0,0.0,386.0,294.0,92.0,7.4,0.0
2026-09-11T21:15:00Z,25.9,5.0,5.0,0.0,0.0,320.0,222.0,98.0,8.6,0.0
2026-09-11T21:30:00Z,25.6,0.0,0.0,0.0,0.0,289.0,210.0,79.0,4.7,0.0
2026-09-11T21:45:00Z,25.5,0.0,0.0,0.0,0.0,239.0,166.0,73.0,4.5,0.0
2026-09-11T22:00:00Z,25.4,0.0,0.0,0.0,0.0,190.0,124.0,66.0,4.7,0.0
2026-09-11T22:15:00Z,25.3,0.0,0.0,0.0,0.0,141.0,84.0,57.0,5.4,0.0
2026-09-11T22:30:00Z,24.8,0.0,0.0,0.0,0.0,95.0,50.0,45.0,4.5,0.0
2026-09-11T22:45:00Z,24.1,0.0,0.0,0.0,0.0,54.0,24.0,30.0,6.4,0.0
2026-09-11T23:00:00Z,23.5,0.0,0.0,0.0,0.0,19.0,9.0,10.0,6.5,0.0
2026-09-11T23:15:00Z,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
2026-09-11T23:30:00Z,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
2026-09-11T23:45:00Z,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
2026-09-12T00:00:00Z,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2026-09-12T00:15:00Z,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
2026-09-12T00:30:00Z,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-12T00:45:00Z,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2026-09-12T01:00:00Z,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-12T01:15:00Z,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2026-09-12T01:30:00Z,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0
2026-09-12T01:45:00Z,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
2026-09-12T02:00:00Z,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
2026-09-12T02:15:00Z,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
2026-09-12T02:30:00Z,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
2026-09-12T02:45:00Z,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
2026-09-12T03:00:00Z,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2026-09-12T03:15:00Z,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
2026-09-12T03:30:00Z,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-12T03:45:00Z,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
