Timestamp,Temperature 2M,Cloud Cover,Cloud Cover Low,Cloud Cover Mid,Cloud Cover High,Shortwave Radiation,Direct Radiation,Diffuse Radiation,Wind Speed 10M,Precipitation
2026-09-06T15:00:00Z,21.0,41.0,41.0,0.0,0.0,582.0,222.0,360.0,13.0,0.0
2026-09-06T15:15:00Z,21.0,38.0,38.0,0.0,0.0,535.0,386.0,149.0,16.0,0.0
2026-09-06T15:30:00Z,20.7,88.0,88.0,0.0,0.0,425.0,211.0,214.0,14.8,0.3
2026-09-06T15:45:00Z,19.0,88.0,88.0,0.0,0.0,17.0,0.0,17.0,11.5,0.1
2026-09-06T16:00:00Z,19.7,88.0,88.0,0.0,0.0,212.0,0.0,212.0,8.3,0.0
2026-09-06T16:15:00Z,21.2,87.0,87.0,0.0,0.0,729.0,205.0,524.0,9.7,0.0
2026-09-06T16:30:00Z,21.1,52.0,85.0,0.0,0.0,338.0,237.0,101.0,13.1,0.0
2026-09-06T16:45:00Z,21.7,42.0,42.0,0.0,0.0,526.0,243.0,283.0,14.2,0.0
2026-09-06T17:00:00Z,22.1,34.0,34.0,0.0,0.0,684.0,473.0,211.0,13.8,0.0
2026-09-06T17:15:00Z,22.2,27.0,27.0,0.0,0.0,615.0,384.0,231.0,14.2,0.0
2026-09-06T17:30:00Z,22.4,20.0,20.0,0.0,0.0,679.0,493.0,186.0,13.4,0.0
2026-09-06T17:45:00Z,23.0,31.0,31.0,0.0,0.0,669.0,547.0,122.0,15.1,0.0
2026-09-06T18:00:00Z,23.2,31.0,31.0,0.0,0.0,612.0,456.0,156.0,15.1,0.0
2026-09-06T18:15:00Z,23.1,30.0,30.0,0.0,0.0,530.0,341.0,189.0,15.5,0.0
2026-09-06T18:30:00Z,23.3,29.0,29.0,0.0,0.0,580.0,420.0,160.0,15.8,0.0
2026-09-06T18:45:00Z,23.5,34.0,27.0,0.0,0.0,480.0,244.0,236.0,14.4,0.0
2026-09-06T19:00:00Z,23.8,30.0,30.0,0.0,0.0,610.0,441.0,169.0,14.8,0.0
2026-09-06T19:15:00Z,24.1,25.0,25.0,0.0,0.0,450.0,330.0,120.0,11.7,0.0
2026-09-06T19:30:00Z,23.9,20.0,20.0,0.0,0.0,370.0,112.0,258.0,14.2,0.0
2026-09-06T19:45:00Z,23.8,15.0,15.0,0.0,0.0,350.0,130.0,220.0,15.1,0.0
2026-09-06T20:00:00Z,24.0,43.0,43.0,0.0,0.0,360.0,195.0,165.0,14.2,0.0
2026-09-06T20:15:00Z,24.2,39.0,39.0,0.0,0.0,510.0,304.0,206.0,14.1,0.0
2026-09-06T20:30:00Z,24.3,4.0,4.0,0.0,0.0,494.0,374.0,120.0,14.1,0.0
2026-09-06T20:45:00Z,24.2,2.0,2.0,0.0,0.0,452.0,351.0,101.0,14.8,0.0
2026-09-06T21:00:00Z,24.1,0.0,0.0,0.0,0.0,406.0,308.0,98.0,14.6,0.0
2026-09-06T21:15:00Z,23.9,0.0,0.0,0.0,0.0,358.0,264.0,94.0,14.3,0.0
2026-09-06T21:30:00Z,23.9,0.0,0.0,0.0,0.0,309.0,219.0,90.0,13.4,0.0
2026-09-06T21:45:00Z,23.7,0.0,0.0,0.0,0.0,259.0,174.0,85.0,13.7,0.0
2026-09-06T22:00:00Z,23.4,0.0,0.0,0.0,0.0,210.0,133.0,77.0,12.2,0.0
2026-09-06T22:15:00Z,22.9,0.0,0.0,0.0,0.0,161.0,93.0,68.0,11.4,0.0
2026-09-06T22:30:00Z,22.3,74.0,74.0,0.0,0.0,116.0,60.0,56.0,10.5,0.0
2026-09-06T22:45:00Z,21.6,52.0,52.0,0.0,0.0,65.0,16.0,49.0,11.4,0.0
2026-09-06T23:00:00Z,21.2,35.0,35.0,0.0,0.0,31.0,8.0,23.0,8.1,0.0
2026-09-06T23:15:00Z,20.7,24.0,24.0,0.0,0.0,7.0,7.0,0.0,6.6,0.0
2026-09-06T23:30:00Z,20.8,14.0,14.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
2026-09-06T23:45:00Z,20.5,19.0,19.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2026-09-07T00:00:00Z,20.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-07T00:15:00Z,19.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2026-09-07T00:30:00Z,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
2026-09-07T00:45:00Z,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0
2026-09-07T01:00:00Z,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
2026-09-07T01:15:00Z,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-07T01:30:00Z,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2026-09-07T01:45:00Z,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
2026-09-07T02:00:00Z,18.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2026-09-07T02:15:00Z,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
2026-09-07T02:30:00Z,18.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
2026-09-07T02:45:00Z,17.9,82.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2026-09-07T03:00:00Z,17.8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2026-09-07T03:15:00Z,17.7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-07T03:30:00Z,16.3,21.0,21.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0
2026-09-07T03:45:00Z,16.2,15.0,15.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
