Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V)
2026-07-19T03:13:27.680737Z,36029,244.5
2026-07-19T03:13:28.776958Z,35989,244.5
2026-07-19T03:13:29.849165Z,35985,244.6
2026-07-19T03:13:30.949687Z,35939,244.5
2026-07-19T03:13:32.035951Z,36015,244.5
2026-07-19T03:13:33.137464Z,36117,244.5
2026-07-19T03:13:34.235456Z,36080,244.5
2026-07-19T03:13:35.327293Z,36200,244.5
2026-07-19T03:13:36.412470Z,36262,244.5
2026-07-19T03:13:37.513891Z,36428,244.4
2026-07-19T03:13:38.596500Z,36330,244.5
2026-07-19T03:13:39.666519Z,36312,244.4
2026-07-19T03:13:40.756084Z,36283,244.5
2026-07-19T03:13:41.855476Z,36385,244.6
2026-07-19T03:13:42.942249Z,36371,244.6
2026-07-19T03:13:44.043496Z,36420,244.5
2026-07-19T03:13:45.133546Z,36471,244.5
2026-07-19T03:13:46.232029Z,36470,244.4
2026-07-19T03:13:47.336444Z,36589,244.5
2026-07-19T03:13:48.435359Z,36714,244.2
2026-07-19T03:13:49.522364Z,36661,244.2
2026-07-19T03:13:50.610405Z,36630,244.3
2026-07-19T03:13:51.695874Z,36636,244.5
2026-07-19T03:13:52.794067Z,36673,244.3
2026-07-19T03:13:53.884998Z,36683,244.3
2026-07-19T03:13:54.987447Z,36581,244.3
2026-07-19T03:13:56.088750Z,36636,244.4
2026-07-19T03:13:57.191397Z,36572,244.3
2026-07-19T03:13:58.288351Z,36589,244.3
2026-07-19T03:13:59.376553Z,36615,244.3
2026-07-19T03:14:00.477961Z,37331,244.2
2026-07-19T03:14:01.563746Z,36756,244.3
2026-07-19T03:14:02.664705Z,36801,244.3
2026-07-19T03:14:03.751489Z,36787,244.2
2026-07-19T03:14:04.838868Z,36514,244.3
2026-07-19T03:14:05.939080Z,36646,244.2
2026-07-19T03:14:07.026688Z,36451,244.3
2026-07-19T03:14:08.131413Z,36502,244.2
2026-07-19T03:14:09.228126Z,36494,244.3
2026-07-19T03:14:10.316198Z,36448,244.2
2026-07-19T03:14:11.417853Z,36513,244.3
2026-07-19T03:14:12.501155Z,36524,244.4
2026-07-19T03:14:13.588579Z,36495,244.4
2026-07-19T03:14:14.676131Z,36437,244.4
2026-07-19T03:14:15.760327Z,36499,244.3
2026-07-19T03:14:16.844821Z,36533,244.3
2026-07-19T03:14:17.935853Z,36448,244.4
2026-07-19T03:14:19.007324Z,36479,244.4
2026-07-19T03:14:20.108971Z,36496,244.5
2026-07-19T03:14:21.211564Z,36550,244.4
2026-07-19T03:14:22.311011Z,36500,244.4
2026-07-19T03:14:23.395453Z,36659,244.4
2026-07-19T03:14:24.468208Z,36607,244.4
2026-07-19T03:14:25.567897Z,36482,244.4
2026-07-19T03:14:26.652706Z,36590,244.4
2026-07-19T03:14:27.738386Z,36492,244.4
2026-07-19T03:14:28.840092Z,36491,244.4
2026-07-19T03:14:29.927725Z,36514,244.4
2026-07-19T03:14:31.015945Z,36465,244.3
2026-07-19T03:14:32.119950Z,36482,244.3
2026-07-19T03:14:33.215128Z,36495,244.4
2026-07-19T03:14:34.300808Z,36561,244.3
2026-07-19T03:14:35.388986Z,36557,244.4
2026-07-19T03:14:36.475671Z,36478,244.3
2026-07-19T03:14:37.561071Z,36505,244.3
2026-07-19T03:14:38.646161Z,36502,244.4
2026-07-19T03:14:39.737147Z,36470,244.5
2026-07-19T03:14:40.836534Z,36476,244.3
2026-07-19T03:14:41.957761Z,36688,244.4
2026-07-19T03:14:43.058801Z,36430,244.5
2026-07-19T03:14:44.158012Z,36483,244.5
2026-07-19T03:14:45.246183Z,36482,244.5
2026-07-19T03:14:46.344723Z,36416,244.5
2026-07-19T03:14:47.429090Z,36457,244.5
2026-07-19T03:14:48.519884Z,36364,244.5
2026-07-19T03:14:49.604522Z,36337,244.5
2026-07-19T03:14:50.692056Z,36262,244.5
2026-07-19T03:14:51.790134Z,36368,244.6
2026-07-19T03:14:52.878755Z,36277,244.5
2026-07-19T03:14:53.964881Z,36265,244.6
2026-07-19T03:14:55.051040Z,36272,244.5
2026-07-19T03:14:56.139461Z,36287,244.5
2026-07-19T03:14:57.238027Z,36103,244.5
2026-07-19T03:14:58.325745Z,36296,244.5
2026-07-19T03:14:59.426389Z,36370,244.5
2026-07-19T03:15:00.510719Z,36292,244.4
2026-07-19T03:15:01.583840Z,36264,244.4
2026-07-19T03:15:02.670831Z,36358,244.4
2026-07-19T03:15:03.756643Z,36258,244.5
2026-07-19T03:15:04.843898Z,36303,244.4
2026-07-19T03:15:05.946626Z,36312,244.5
2026-07-19T03:15:07.045802Z,36297,244.5
2026-07-19T03:15:08.131246Z,36300,244.5
2026-07-19T03:15:09.266578Z,36381,244.4
2026-07-19T03:15:10.350444Z,36328,244.5
2026-07-19T03:15:11.437921Z,36380,244.5
2026-07-19T03:15:12.520446Z,36368,244.5
2026-07-19T03:15:13.608714Z,36339,244.5
2026-07-19T03:15:14.710933Z,36295,244.5
2026-07-19T03:15:15.800191Z,36322,244.5
2026-07-19T03:15:16.900235Z,36404,244.5
2026-07-19T03:15:18.019056Z,36304,244.5
2026-07-19T03:15:19.118979Z,36297,244.5
2026-07-19T03:15:20.205374Z,36504,244.7
2026-07-19T03:15:21.293611Z,36405,244.9
2026-07-19T03:15:22.392051Z,36594,245.0
2026-07-19T03:15:23.481924Z,36498,245.0
2026-07-19T03:15:24.582315Z,36501,245.0
2026-07-19T03:15:25.666806Z,36482,245.2
2026-07-19T03:15:26.757140Z,36473,245.1
2026-07-19T03:15:27.853962Z,36504,245.0
2026-07-19T03:15:28.945569Z,36332,245.0
2026-07-19T03:15:30.045970Z,36477,245.0
2026-07-19T03:15:31.130528Z,36521,245.0
2026-07-19T03:15:32.233456Z,36471,245.0
2026-07-19T03:15:33.334013Z,36540,245.0
2026-07-19T03:15:34.434988Z,36662,245.0
2026-07-19T03:15:35.522550Z,36498,244.9
2026-07-19T03:15:36.604366Z,36469,244.9
2026-07-19T03:15:37.693631Z,36364,244.9
2026-07-19T03:15:38.778357Z,36137,244.8
2026-07-19T03:15:39.849361Z,36184,245.0
2026-07-19T03:15:40.937197Z,36134,245.0
2026-07-19T03:15:42.022273Z,36069,245.0
2026-07-19T03:15:43.109993Z,36143,245.0
2026-07-19T03:15:44.210493Z,35942,245.0
2026-07-19T03:15:45.299647Z,36124,244.9
2026-07-19T03:15:46.397458Z,36278,245.0
2026-07-19T03:15:47.470099Z,36131,245.0
2026-07-19T03:15:48.558086Z,36210,245.0
2026-07-19T03:15:49.655744Z,36167,245.0
2026-07-19T03:15:50.741168Z,36034,245.0
2026-07-19T03:15:51.827173Z,36235,245.0
2026-07-19T03:15:52.916962Z,36055,245.0
2026-07-19T03:15:54.018938Z,36048,245.0
2026-07-19T03:15:55.119900Z,36029,244.8
2026-07-19T03:15:56.222051Z,36065,244.9
2026-07-19T03:15:57.319993Z,36072,245.0
2026-07-19T03:15:58.425061Z,36125,245.0
2026-07-19T03:15:59.511845Z,36093,245.0
2026-07-19T03:16:00.597985Z,36069,244.9
2026-07-19T03:16:01.683269Z,36174,244.9
2026-07-19T03:16:02.754642Z,36086,244.9
2026-07-19T03:16:03.841435Z,36007,244.9
2026-07-19T03:16:04.927824Z,35999,244.9
2026-07-19T03:16:06.028599Z,35986,244.9
2026-07-19T03:16:07.127047Z,35801,245.0
2026-07-19T03:16:08.216443Z,36044,244.9
2026-07-19T03:16:09.316386Z,35644,245.0
2026-07-19T03:16:10.404837Z,35835,245.0
2026-07-19T03:16:11.507967Z,35716,244.9
2026-07-19T03:16:12.608132Z,35794,244.9
2026-07-19T03:16:13.691573Z,35632,244.9
2026-07-19T03:16:14.779054Z,35680,245.0
2026-07-19T03:16:15.864246Z,35805,244.9
2026-07-19T03:16:16.949585Z,35765,244.9
2026-07-19T03:16:18.022973Z,35601,245.0
2026-07-19T03:16:19.126746Z,35701,245.0
2026-07-19T03:16:20.224718Z,35652,244.9
2026-07-19T03:16:21.310063Z,35688,245.0
2026-07-19T03:16:22.397299Z,35741,245.0
2026-07-19T03:16:23.484582Z,35719,245.0
2026-07-19T03:16:24.584575Z,35721,245.0
2026-07-19T03:16:25.670263Z,35586,245.0
2026-07-19T03:16:26.758214Z,35610,245.0
2026-07-19T03:16:27.844957Z,35591,244.8
2026-07-19T03:16:28.928991Z,35603,244.9
2026-07-19T03:16:30.014240Z,35655,245.0
2026-07-19T03:16:31.103430Z,35557,245.0
2026-07-19T03:16:32.207507Z,35666,245.0
2026-07-19T03:16:33.305313Z,35558,245.0
2026-07-19T03:16:34.393041Z,35679,245.1
2026-07-19T03:16:35.478456Z,35653,245.1
2026-07-19T03:16:36.566167Z,35589,245.1
2026-07-19T03:16:37.668917Z,35566,245.1
2026-07-19T03:16:38.769847Z,35711,245.0
2026-07-19T03:16:39.854447Z,35544,245.0
2026-07-19T03:16:40.937961Z,35564,245.0
2026-07-19T03:16:42.025610Z,35548,245.1
2026-07-19T03:16:43.114138Z,35546,244.9
2026-07-19T03:16:44.213330Z,35567,245.0
2026-07-19T03:16:45.299361Z,35572,245.1
2026-07-19T03:16:46.388716Z,35562,245.0
2026-07-19T03:16:47.486807Z,35644,245.0
2026-07-19T03:16:48.571830Z,35599,244.9
2026-07-19T03:16:49.663154Z,35574,244.9
2026-07-19T03:16:50.760712Z,35659,245.4
2026-07-19T03:16:51.848858Z,35748,245.4
2026-07-19T03:16:52.932422Z,35708,245.4
2026-07-19T03:16:54.020615Z,35627,245.4
2026-07-19T03:16:55.122317Z,35643,245.2
2026-07-19T03:16:56.207842Z,35702,245.3
2026-07-19T03:16:57.290973Z,35721,245.2
2026-07-19T03:16:58.382963Z,36195,245.1
2026-07-19T03:16:59.467276Z,35880,245.2
2026-07-19T03:17:00.567068Z,35878,245.2
2026-07-19T03:17:01.653622Z,35801,245.0
2026-07-19T03:17:02.742545Z,20689,245.9
2026-07-19T03:17:03.840894Z,20636,245.9
2026-07-19T03:17:04.913379Z,20413,245.8
2026-07-19T03:17:05.998227Z,20538,245.8
2026-07-19T03:17:07.073201Z,20500,245.8
2026-07-19T03:17:08.172912Z,20549,245.9
2026-07-19T03:17:09.273763Z,20562,245.9
2026-07-19T03:17:10.355269Z,20584,245.8
2026-07-19T03:17:11.432537Z,20723,245.9
2026-07-19T03:17:12.532396Z,20506,245.9
2026-07-19T03:17:13.616183Z,20573,245.9
2026-07-19T03:17:14.705122Z,20589,245.9
2026-07-19T03:17:15.791756Z,20551,245.9
2026-07-19T03:17:16.890266Z,20541,245.8
2026-07-19T03:17:17.976277Z,20540,245.9
2026-07-19T03:17:19.066217Z,20548,245.9
2026-07-19T03:17:20.168801Z,20533,245.9
2026-07-19T03:17:21.265783Z,20541,245.9
2026-07-19T03:17:22.352729Z,20541,245.9
2026-07-19T03:17:23.457378Z,20546,246.0
2026-07-19T03:17:24.544843Z,20531,246.0
2026-07-19T03:17:25.644360Z,20563,245.9
2026-07-19T03:17:26.730300Z,20552,245.9
2026-07-19T03:17:27.818580Z,20617,245.9
2026-07-19T03:17:28.904784Z,20536,246.0
2026-07-19T03:17:30.003268Z,20571,246.0
2026-07-19T03:17:31.090384Z,20547,245.9
2026-07-19T03:17:32.179546Z,17232,246.0
2026-07-19T03:17:33.265578Z,17216,246.0
2026-07-19T03:17:34.366593Z,17237,246.0
2026-07-19T03:17:35.465765Z,17262,246.1
2026-07-19T03:17:36.583922Z,17164,246.0
2026-07-19T03:17:37.668488Z,17185,246.0
2026-07-19T03:17:38.758906Z,17287,246.0
2026-07-19T03:17:39.854902Z,17204,246.1
2026-07-19T03:17:40.960078Z,17193,246.0
2026-07-19T03:17:42.064116Z,17159,246.1
2026-07-19T03:17:43.161191Z,17162,246.0
2026-07-19T03:17:44.248870Z,17163,246.2
2026-07-19T03:17:45.351071Z,17135,246.2
2026-07-19T03:17:46.452851Z,17280,246.2
2026-07-19T03:17:47.557064Z,17201,246.2
2026-07-19T03:17:48.644155Z,17199,246.2
2026-07-19T03:17:49.727830Z,17144,246.2
2026-07-19T03:17:50.813645Z,17181,246.2
2026-07-19T03:17:51.900667Z,17485,246.2
2026-07-19T03:17:52.982658Z,17190,246.1
2026-07-19T03:17:54.071004Z,17135,246.2
2026-07-19T03:17:55.156992Z,17149,246.2
2026-07-19T03:17:56.244096Z,17180,246.2
2026-07-19T03:17:57.334431Z,17144,246.2
2026-07-19T03:17:58.432781Z,17246,246.2
2026-07-19T03:17:59.517808Z,16999,246.2
2026-07-19T03:18:00.606902Z,17022,246.1
2026-07-19T03:18:01.688704Z,17135,246.2
2026-07-19T03:18:02.775849Z,17143,246.1
2026-07-19T03:18:03.862703Z,17219,246.0
2026-07-19T03:18:04.946015Z,17179,246.1
2026-07-19T03:18:06.037746Z,17168,246.0
2026-07-19T03:18:07.140309Z,17115,246.0
2026-07-19T03:18:08.237691Z,16965,246.2
2026-07-19T03:18:09.326642Z,16861,246.1
2026-07-19T03:18:10.429788Z,16902,246.0
2026-07-19T03:18:11.531756Z,16889,246.0
2026-07-19T03:18:12.615948Z,16875,246.0
2026-07-19T03:18:13.718688Z,16815,246.0
2026-07-19T03:18:14.804275Z,17060,246.1
2026-07-19T03:18:15.903154Z,17020,246.1
2026-07-19T03:18:16.991058Z,16783,246.0
2026-07-19T03:18:18.079637Z,17103,246.0
2026-07-19T03:18:19.181476Z,16795,246.0
2026-07-19T03:18:20.283456Z,16778,246.0
2026-07-19T03:18:21.384770Z,16701,246.1
2026-07-19T03:18:22.453116Z,16753,246.1
2026-07-19T03:18:23.537469Z,16699,246.0
2026-07-19T03:18:24.623711Z,16688,246.0
2026-07-19T03:18:25.709366Z,16653,246.0
2026-07-19T03:18:26.798275Z,16702,246.0
2026-07-19T03:18:27.898579Z,16567,246.0
2026-07-19T03:18:28.986514Z,16652,246.0
2026-07-19T03:18:30.088482Z,16652,246.0
2026-07-19T03:18:31.188393Z,16828,246.0
2026-07-19T03:18:32.274359Z,16738,246.1
2026-07-19T03:18:33.349357Z,16680,246.0
2026-07-19T03:18:34.449494Z,16768,246.0
2026-07-19T03:18:35.535716Z,16707,246.0
2026-07-19T03:18:36.638491Z,16566,246.0
2026-07-19T03:18:37.740558Z,17337,245.9
2026-07-19T03:18:38.842784Z,16677,246.0
2026-07-19T03:18:39.929129Z,16670,246.0
2026-07-19T03:18:41.031554Z,16659,246.0
2026-07-19T03:18:42.127602Z,16640,245.9
2026-07-19T03:18:43.216598Z,16645,246.0
2026-07-19T03:18:44.301830Z,16504,246.0
2026-07-19T03:18:45.404815Z,16754,246.0
2026-07-19T03:18:46.503866Z,16728,246.0
2026-07-19T03:18:47.591835Z,16716,246.0
2026-07-19T03:18:48.694946Z,16652,246.0
2026-07-19T03:18:49.793314Z,16672,246.0
2026-07-19T03:18:50.885194Z,16645,246.0
2026-07-19T03:18:51.982768Z,17282,245.9
2026-07-19T03:18:53.068256Z,16519,246.0
2026-07-19T03:18:54.144315Z,16567,245.7
2026-07-19T03:18:55.240394Z,16616,245.9
2026-07-19T03:18:56.332213Z,16624,246.0
2026-07-19T03:18:57.429329Z,16703,245.9
2026-07-19T03:18:58.516556Z,17047,245.9
2026-07-19T03:18:59.619265Z,16638,245.9
2026-07-19T03:19:00.705773Z,16666,245.9
2026-07-19T03:19:01.789789Z,16523,245.9
2026-07-19T03:19:02.876958Z,16664,245.9
2026-07-19T03:19:03.960561Z,16666,245.9
2026-07-19T03:19:05.031364Z,16495,246.0
2026-07-19T03:19:06.120460Z,17090,245.9
2026-07-19T03:19:07.255983Z,16586,246.0
2026-07-19T03:19:08.351487Z,16660,246.0
2026-07-19T03:19:09.441592Z,16810,246.0
2026-07-19T03:19:10.527343Z,16649,246.0
2026-07-19T03:19:11.626983Z,16687,246.0
2026-07-19T03:19:12.713416Z,16664,246.0
2026-07-19T03:19:13.802557Z,16663,246.1
2026-07-19T03:19:14.890689Z,16521,246.1
2026-07-19T03:19:15.991697Z,16710,246.1
2026-07-19T03:19:17.076956Z,16691,246.1
2026-07-19T03:19:18.175248Z,16652,246.1
2026-07-19T03:19:19.260942Z,16646,246.1
2026-07-19T03:19:20.347891Z,16714,246.0
2026-07-19T03:19:21.431763Z,16775,246.1
2026-07-19T03:19:22.506076Z,16488,246.1
2026-07-19T03:19:23.589524Z,16605,246.1
2026-07-19T03:19:24.678274Z,16629,246.0
2026-07-19T03:19:25.764373Z,16706,246.0
2026-07-19T03:19:26.864119Z,16651,246.3
2026-07-19T03:19:27.949187Z,16630,246.4
2026-07-19T03:19:29.039234Z,16679,246.5
2026-07-19T03:19:30.124388Z,16695,246.4
2026-07-19T03:19:31.210066Z,17176,246.4
2026-07-19T03:19:32.312331Z,16523,246.5
2026-07-19T03:19:33.398055Z,16759,246.5
2026-07-19T03:19:34.501024Z,16676,246.4
2026-07-19T03:19:35.586158Z,16611,246.4
2026-07-19T03:19:36.656475Z,16628,246.4
2026-07-19T03:19:37.727614Z,16729,246.4
2026-07-19T03:19:38.830441Z,16789,246.4
2026-07-19T03:19:39.928374Z,16990,246.4
2026-07-19T03:19:41.017958Z,17065,246.3
2026-07-19T03:19:42.105602Z,16982,246.4
2026-07-19T03:19:43.185528Z,16886,246.2
2026-07-19T03:19:44.277552Z,16907,246.2
2026-07-19T03:19:45.375526Z,16900,246.2
2026-07-19T03:19:46.461679Z,16957,246.4
2026-07-19T03:19:47.548791Z,17008,246.4
2026-07-19T03:19:48.649893Z,16934,246.4
2026-07-19T03:19:49.733962Z,16919,246.3
2026-07-19T03:19:50.820069Z,16990,246.2
2026-07-19T03:19:51.907956Z,17018,246.3
2026-07-19T03:19:52.994987Z,16943,246.3
2026-07-19T03:19:54.078934Z,16931,246.2
2026-07-19T03:19:55.167835Z,16996,246.2
2026-07-19T03:19:56.270167Z,16938,246.2
2026-07-19T03:19:57.355690Z,16904,246.2
2026-07-19T03:19:58.455778Z,16939,246.2
2026-07-19T03:19:59.543027Z,16991,246.3
2026-07-19T03:20:00.626445Z,17027,246.2
2026-07-19T03:20:01.718128Z,16901,246.2
2026-07-19T03:20:02.819860Z,16898,246.2
2026-07-19T03:20:03.919833Z,16814,246.2
2026-07-19T03:20:05.003417Z,16894,246.2
2026-07-19T03:20:06.091416Z,16921,246.2
2026-07-19T03:20:07.180456Z,16964,246.2
2026-07-19T03:20:08.281213Z,17059,246.2
2026-07-19T03:20:09.377488Z,17223,246.2
2026-07-19T03:20:10.470803Z,17445,246.2
2026-07-19T03:20:11.571144Z,17480,246.2
2026-07-19T03:20:12.672240Z,17499,246.2
2026-07-19T03:20:13.771183Z,17742,246.2
2026-07-19T03:20:14.840993Z,17693,246.2
2026-07-19T03:20:15.930679Z,17857,246.2
2026-07-19T03:20:17.033411Z,17541,246.2
2026-07-19T03:20:18.134249Z,17768,246.2
2026-07-19T03:20:19.236602Z,17926,246.2
2026-07-19T03:20:20.324114Z,18160,246.2
2026-07-19T03:20:21.421757Z,18408,246.2
2026-07-19T03:20:22.507511Z,18562,246.2
2026-07-19T03:20:23.597246Z,18680,246.2
2026-07-19T03:20:24.697911Z,18695,246.2
2026-07-19T03:20:25.830511Z,18975,246.2
2026-07-19T03:20:26.920588Z,18761,246.2
2026-07-19T03:20:28.020710Z,18877,246.0
2026-07-19T03:20:29.090451Z,19122,246.2
2026-07-19T03:20:30.177966Z,19131,246.2
2026-07-19T03:20:31.258647Z,19519,246.2
2026-07-19T03:20:32.347837Z,19531,246.2
2026-07-19T03:20:33.432453Z,19721,246.2
2026-07-19T03:20:34.519971Z,19719,246.1
2026-07-19T03:20:35.622535Z,19692,246.0
2026-07-19T03:20:36.709610Z,19723,246.2
2026-07-19T03:20:37.792201Z,19821,246.2
2026-07-19T03:20:38.896018Z,20025,246.2
2026-07-19T03:20:40.000565Z,20234,246.2
2026-07-19T03:20:41.101491Z,20235,246.2
2026-07-19T03:20:42.204900Z,20231,246.2
2026-07-19T03:20:43.302742Z,20288,246.2
2026-07-19T03:20:44.371765Z,20420,246.2
2026-07-19T03:20:45.459955Z,20429,246.2
2026-07-19T03:20:46.561490Z,20405,246.2
2026-07-19T03:20:47.646834Z,20411,246.0
2026-07-19T03:20:48.734308Z,20422,246.0
2026-07-19T03:20:49.817922Z,20380,245.9
2026-07-19T03:20:50.903343Z,20453,246.0
2026-07-19T03:20:51.990420Z,20504,246.0
2026-07-19T03:20:53.078270Z,20429,246.1
2026-07-19T03:20:54.165927Z,20488,246.1
2026-07-19T03:20:55.268002Z,20464,246.0
2026-07-19T03:20:56.370008Z,20443,246.0
2026-07-19T03:20:57.436583Z,20568,246.0
2026-07-19T03:20:58.525737Z,20678,246.0
2026-07-19T03:20:59.625252Z,20832,245.9
2026-07-19T03:21:00.709247Z,21022,245.9
2026-07-19T03:21:01.796947Z,20900,245.9
2026-07-19T03:21:02.883701Z,21331,245.9
2026-07-19T03:21:03.970096Z,20817,245.9
2026-07-19T03:21:05.053804Z,20941,246.0
2026-07-19T03:21:06.124390Z,20945,246.0
2026-07-19T03:21:07.209214Z,20946,246.0
2026-07-19T03:21:08.299045Z,20950,246.0
2026-07-19T03:21:09.402713Z,20956,246.0
2026-07-19T03:21:10.503466Z,20955,246.0
2026-07-19T03:21:11.605433Z,21004,245.9
2026-07-19T03:21:12.709094Z,20995,245.9
2026-07-19T03:21:13.810747Z,21027,246.0
2026-07-19T03:21:14.909084Z,20989,245.9
2026-07-19T03:21:15.995077Z,20990,245.9
2026-07-19T03:21:17.101033Z,21003,245.9
2026-07-19T03:21:18.199555Z,21019,245.9
2026-07-19T03:21:19.301161Z,21029,245.9
2026-07-19T03:21:20.386477Z,21085,245.9
2026-07-19T03:21:21.477299Z,21180,245.9
2026-07-19T03:21:22.577373Z,21036,245.9
2026-07-19T03:21:23.677911Z,20992,245.9
2026-07-19T03:21:24.760994Z,20974,245.9
2026-07-19T03:21:25.852318Z,21058,246.0
2026-07-19T03:21:26.950608Z,20967,246.0
2026-07-19T03:21:28.023171Z,20927,246.0
2026-07-19T03:21:29.121944Z,20984,245.9
2026-07-19T03:21:30.208507Z,21104,245.9
2026-07-19T03:21:31.314837Z,21002,246.0
2026-07-19T03:21:32.417413Z,21059,245.9
2026-07-19T03:21:33.514780Z,21000,245.9
2026-07-19T03:21:34.602526Z,21002,245.8
2026-07-19T03:21:35.704840Z,21061,246.0
2026-07-19T03:21:36.804687Z,20977,246.0
2026-07-19T03:21:37.892659Z,20895,246.1
2026-07-19T03:21:38.981681Z,20744,246.0
2026-07-19T03:21:40.083449Z,20645,246.1
2026-07-19T03:21:41.164757Z,20620,246.0
2026-07-19T03:21:42.252708Z,20664,246.0
2026-07-19T03:21:43.337562Z,20669,246.1
2026-07-19T03:21:44.425699Z,20683,246.1
2026-07-19T03:21:45.510535Z,20640,246.1
2026-07-19T03:21:46.598739Z,20639,246.0
2026-07-19T03:21:47.683789Z,20598,246.1
2026-07-19T03:21:48.766493Z,20366,246.1
2026-07-19T03:21:49.852308Z,20158,246.1
2026-07-19T03:21:50.940031Z,20166,246.1
2026-07-19T03:21:52.025156Z,20165,246.1
2026-07-19T03:21:53.114122Z,20110,246.1
2026-07-19T03:21:54.217570Z,20100,246.1
2026-07-19T03:21:55.321095Z,20102,246.2
2026-07-19T03:21:56.418640Z,20161,246.1
2026-07-19T03:21:57.508579Z,20033,246.1
2026-07-19T03:21:58.608528Z,20029,246.1
2026-07-19T03:21:59.690325Z,19880,246.2
2026-07-19T03:22:00.778094Z,20005,246.1
2026-07-19T03:22:01.866640Z,20029,246.0
2026-07-19T03:22:02.954690Z,20003,246.1
2026-07-19T03:22:04.039907Z,20006,246.1
2026-07-19T03:22:05.140665Z,19951,246.2
2026-07-19T03:22:06.210233Z,20054,246.1
2026-07-19T03:22:07.297846Z,20009,246.2
2026-07-19T03:22:08.398349Z,20094,246.2
2026-07-19T03:22:09.483552Z,20150,246.1
2026-07-19T03:22:10.568540Z,19983,246.1
2026-07-19T03:22:11.657434Z,20005,246.1
2026-07-19T03:22:12.756630Z,20011,246.1
2026-07-19T03:22:13.830213Z,20043,246.1
2026-07-19T03:22:14.931471Z,20035,246.1
2026-07-19T03:22:16.012614Z,20047,246.2
2026-07-19T03:22:17.101810Z,20117,246.2
2026-07-19T03:22:18.189393Z,19831,246.2
2026-07-19T03:22:19.288119Z,19675,246.1
2026-07-19T03:22:20.379198Z,19630,246.2
2026-07-19T03:22:21.479247Z,19665,246.1
2026-07-19T03:22:22.578926Z,19652,246.1
2026-07-19T03:22:23.664739Z,19644,246.1
2026-07-19T03:22:24.753863Z,19589,246.1
2026-07-19T03:22:25.856494Z,20353,246.2
2026-07-19T03:22:26.939369Z,19595,246.2
2026-07-19T03:22:28.028972Z,19562,246.2
2026-07-19T03:22:29.128930Z,19564,246.2
2026-07-19T03:22:30.212992Z,19567,246.0
2026-07-19T03:22:31.302925Z,19546,246.0
2026-07-19T03:22:32.406281Z,19613,246.1
2026-07-19T03:22:33.506827Z,19546,246.1
2026-07-19T03:22:34.606053Z,19478,246.0
2026-07-19T03:22:35.706160Z,19587,246.0
2026-07-19T03:22:36.796825Z,19503,246.2
2026-07-19T03:22:37.900142Z,19457,246.2
2026-07-19T03:22:38.995781Z,19459,246.2
2026-07-19T03:22:40.087633Z,19560,246.2
2026-07-19T03:22:41.186511Z,19478,246.2
2026-07-19T03:22:42.271655Z,19428,246.1
2026-07-19T03:22:43.340837Z,19474,246.2
2026-07-19T03:22:44.427252Z,19543,246.2
2026-07-19T03:22:45.513353Z,19652,246.2
2026-07-19T03:22:46.599475Z,19417,246.2
2026-07-19T03:22:47.685080Z,19420,246.2
2026-07-19T03:22:48.772732Z,19437,246.2
2026-07-19T03:22:49.859846Z,19415,246.2
2026-07-19T03:22:50.932240Z,19416,246.1
2026-07-19T03:22:52.031315Z,19545,246.1
2026-07-19T03:22:53.135279Z,19426,246.1
2026-07-19T03:22:54.237282Z,19432,246.2
2026-07-19T03:22:55.339083Z,19437,246.2
2026-07-19T03:22:56.439002Z,19443,246.2
2026-07-19T03:22:57.526204Z,19380,246.2
2026-07-19T03:22:58.615077Z,19423,246.2
2026-07-19T03:22:59.711656Z,19396,246.2
2026-07-19T03:23:00.784677Z,19443,246.1
2026-07-19T03:23:01.884661Z,19459,246.2
2026-07-19T03:23:02.971154Z,19460,246.2
2026-07-19T03:23:04.059253Z,19249,246.2
2026-07-19T03:23:05.145531Z,19381,246.2
2026-07-19T03:23:06.249224Z,19402,246.2
2026-07-19T03:23:07.345480Z,19429,246.2
2026-07-19T03:23:08.420758Z,19502,246.2
2026-07-19T03:23:09.501235Z,19431,246.2
2026-07-19T03:23:10.587321Z,19362,246.1
2026-07-19T03:23:11.676402Z,19323,246.1
2026-07-19T03:23:12.764587Z,19324,246.0
2026-07-19T03:23:13.864454Z,19317,246.2
2026-07-19T03:23:14.951344Z,19332,246.2
2026-07-19T03:23:16.039581Z,19319,246.0
2026-07-19T03:23:17.136757Z,19424,246.1
2026-07-19T03:23:18.222487Z,19450,246.1
2026-07-19T03:23:19.327192Z,19353,246.1
2026-07-19T03:23:20.425994Z,19473,246.0
2026-07-19T03:23:21.514803Z,19398,246.0
2026-07-19T03:23:22.602995Z,19358,246.0
2026-07-19T03:23:23.689640Z,19319,246.0
2026-07-19T03:23:24.786915Z,19284,246.0
2026-07-19T03:23:25.874418Z,19333,246.0
2026-07-19T03:23:26.959508Z,19360,246.0
2026-07-19T03:23:28.046720Z,19316,245.9
2026-07-19T03:23:29.131523Z,19362,246.0
2026-07-19T03:23:30.217641Z,19349,246.0
2026-07-19T03:23:31.321663Z,19373,246.0
2026-07-19T03:23:32.420304Z,19443,246.0
2026-07-19T03:23:33.524251Z,19373,246.0
2026-07-19T03:23:34.624723Z,19376,245.9
2026-07-19T03:23:35.711804Z,19407,246.0
