Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V)
2026-07-19T14:55:44.963689Z,27840,247.9
2026-07-19T14:55:46.050049Z,27980,247.7
2026-07-19T14:55:47.151743Z,28049,247.8
2026-07-19T14:55:48.253191Z,27996,247.7
2026-07-19T14:55:49.358083Z,27997,247.7
2026-07-19T14:55:50.454099Z,27952,247.7
2026-07-19T14:55:51.558263Z,28039,247.7
2026-07-19T14:55:52.645380Z,27884,247.7
2026-07-19T14:55:53.730577Z,27928,247.7
2026-07-19T14:55:54.816824Z,27906,247.7
2026-07-19T14:55:55.902558Z,27901,247.7
2026-07-19T14:55:56.986782Z,27870,247.6
2026-07-19T14:55:58.078473Z,27865,247.6
2026-07-19T14:55:59.179893Z,27896,247.5
2026-07-19T14:56:00.280969Z,27905,247.6
2026-07-19T14:56:01.365795Z,27863,247.5
2026-07-19T14:56:02.451974Z,27809,247.7
2026-07-19T14:56:03.554561Z,27786,247.7
2026-07-19T14:56:04.640509Z,27968,247.7
2026-07-19T14:56:05.743600Z,27845,247.7
2026-07-19T14:56:06.846155Z,27905,247.7
2026-07-19T14:56:07.943576Z,27880,247.7
2026-07-19T14:56:09.030861Z,27860,247.7
2026-07-19T14:56:10.117006Z,27917,247.7
2026-07-19T14:56:11.189662Z,27852,247.7
2026-07-19T14:56:12.289590Z,27856,247.7
2026-07-19T14:56:13.374063Z,27879,247.7
2026-07-19T14:56:14.479322Z,27902,247.7
2026-07-19T14:56:15.561347Z,27880,247.7
2026-07-19T14:56:16.662763Z,27894,247.7
2026-07-19T14:56:17.751988Z,27865,247.7
2026-07-19T14:56:18.839895Z,27941,247.5
2026-07-19T14:56:19.937287Z,27785,247.1
2026-07-19T14:56:21.027514Z,27884,247.3
2026-07-19T14:56:22.112805Z,27741,246.4
2026-07-19T14:56:23.196391Z,27703,246.4
2026-07-19T14:56:24.284990Z,27752,246.9
2026-07-19T14:56:25.385282Z,27776,246.9
2026-07-19T14:56:26.487503Z,27774,246.9
2026-07-19T14:56:27.573589Z,27862,246.9
2026-07-19T14:56:28.662780Z,27748,246.8
2026-07-19T14:56:29.762706Z,27795,246.8
2026-07-19T14:56:30.898018Z,27712,246.8
2026-07-19T14:56:32.000431Z,27724,246.8
2026-07-19T14:56:33.099129Z,27718,246.8
2026-07-19T14:56:34.187211Z,28209,246.9
2026-07-19T14:56:35.271389Z,27799,246.9
2026-07-19T14:56:36.358874Z,29053,246.8
2026-07-19T14:56:37.443835Z,28565,246.9
2026-07-19T14:56:38.530660Z,28855,247.0
2026-07-19T14:56:39.618805Z,28532,246.9
2026-07-19T14:56:40.716187Z,28844,246.9
2026-07-19T14:56:41.801608Z,27774,246.9
2026-07-19T14:56:42.871421Z,27900,247.0
2026-07-19T14:56:43.959006Z,27943,247.2
2026-07-19T14:56:45.044040Z,27925,247.0
2026-07-19T14:56:46.130951Z,27873,247.2
2026-07-19T14:56:47.221192Z,27815,247.0
2026-07-19T14:56:48.319743Z,27781,247.0
2026-07-19T14:56:49.404055Z,27825,247.0
2026-07-19T14:56:50.491809Z,27842,247.1
2026-07-19T14:56:51.596299Z,27881,247.0
2026-07-19T14:56:52.693880Z,27765,247.0
2026-07-19T14:56:53.782331Z,27910,247.1
2026-07-19T14:56:54.945737Z,28022,247.1
2026-07-19T14:56:56.031205Z,27915,247.1
2026-07-19T14:56:57.121161Z,28033,247.1
2026-07-19T14:56:58.219457Z,28246,247.0
2026-07-19T14:56:59.290072Z,28044,247.0
2026-07-19T14:57:00.364710Z,28112,247.0
2026-07-19T14:57:01.463150Z,28097,247.1
2026-07-19T14:57:02.547887Z,27900,247.0
2026-07-19T14:57:03.636458Z,27951,247.1
2026-07-19T14:57:04.719688Z,27848,247.1
2026-07-19T14:57:05.808709Z,27892,247.1
2026-07-19T14:57:06.909044Z,27854,247.0
2026-07-19T14:57:07.997123Z,27891,246.9
2026-07-19T14:57:09.081320Z,27833,247.0
2026-07-19T14:57:10.164260Z,27757,246.9
2026-07-19T14:57:11.253410Z,27892,246.9
2026-07-19T14:57:12.358479Z,27825,246.9
2026-07-19T14:57:13.456392Z,27841,246.9
2026-07-19T14:57:14.546333Z,27845,246.9
2026-07-19T14:57:15.633580Z,27918,246.9
2026-07-19T14:57:16.715085Z,27818,246.9
2026-07-19T14:57:17.802023Z,27891,246.9
2026-07-19T14:57:18.889569Z,27753,246.9
2026-07-19T14:57:19.978068Z,27851,246.9
2026-07-19T14:57:21.073137Z,27884,246.9
2026-07-19T14:57:22.164852Z,27855,247.0
2026-07-19T14:57:23.266767Z,27863,246.9
2026-07-19T14:57:24.369111Z,27902,246.9
2026-07-19T14:57:25.453392Z,27910,247.0
2026-07-19T14:57:26.554005Z,27913,246.9
2026-07-19T14:57:27.643938Z,27899,247.0
2026-07-19T14:57:28.744383Z,27852,247.0
2026-07-19T14:57:29.846454Z,27894,247.0
2026-07-19T14:57:30.944149Z,28101,247.0
2026-07-19T14:57:32.033416Z,28133,247.0
2026-07-19T14:57:33.120021Z,28006,247.0
2026-07-19T14:57:34.223462Z,28060,247.0
2026-07-19T14:57:35.309699Z,28166,247.1
2026-07-19T14:57:36.407048Z,28063,247.0
2026-07-19T14:57:37.493551Z,27750,247.0
2026-07-19T14:57:38.567036Z,27908,247.1
2026-07-19T14:57:39.664925Z,27753,247.0
2026-07-19T14:57:40.753818Z,29371,247.1
2026-07-19T14:57:41.839953Z,29201,247.1
2026-07-19T14:57:42.927590Z,29612,247.0
2026-07-19T14:57:44.023360Z,29365,247.0
2026-07-19T14:57:45.110906Z,28855,247.0
2026-07-19T14:57:46.214153Z,27953,247.1
2026-07-19T14:57:47.302411Z,28152,247.0
2026-07-19T14:57:48.399595Z,27954,247.0
2026-07-19T14:57:49.488006Z,27909,247.2
2026-07-19T14:57:50.589914Z,27848,247.0
2026-07-19T14:57:51.677619Z,27689,247.1
2026-07-19T14:57:52.780186Z,27725,247.1
2026-07-19T14:57:53.878167Z,27730,247.1
2026-07-19T14:57:54.964277Z,27797,247.2
2026-07-19T14:57:56.050017Z,27782,247.1
2026-07-19T14:57:57.121327Z,27712,247.2
2026-07-19T14:57:58.190057Z,27751,247.0
2026-07-19T14:57:59.277482Z,27769,247.0
2026-07-19T14:58:00.348400Z,27763,246.9
2026-07-19T14:58:01.436143Z,27832,246.9
2026-07-19T14:58:02.534610Z,27753,247.0
2026-07-19T14:58:03.619610Z,27885,247.0
2026-07-19T14:58:04.724754Z,27775,247.0
2026-07-19T14:58:05.824009Z,27883,247.0
2026-07-19T14:58:06.911061Z,27749,247.2
2026-07-19T14:58:08.001604Z,27833,247.2
2026-07-19T14:58:09.098675Z,27785,247.0
2026-07-19T14:58:10.185331Z,27796,247.1
2026-07-19T14:58:11.286865Z,27872,247.2
2026-07-19T14:58:12.377005Z,27779,247.2
2026-07-19T14:58:13.456862Z,27776,247.2
2026-07-19T14:58:14.544785Z,27799,247.2
2026-07-19T14:58:15.631879Z,27780,247.2
2026-07-19T14:58:16.720292Z,27656,247.2
2026-07-19T14:58:17.818752Z,27748,247.2
2026-07-19T14:58:18.909938Z,27767,247.2
2026-07-19T14:58:19.994927Z,27753,247.2
2026-07-19T14:58:21.096466Z,27876,247.2
2026-07-19T14:58:22.183875Z,27897,247.2
2026-07-19T14:58:23.282274Z,27850,247.2
2026-07-19T14:58:24.369306Z,27794,247.0
2026-07-19T14:58:25.457672Z,27845,247.0
2026-07-19T14:58:26.559671Z,27658,247.0
2026-07-19T14:58:27.644445Z,27651,247.0
2026-07-19T14:58:28.746262Z,27762,247.0
2026-07-19T14:58:29.849955Z,27744,247.0
2026-07-19T14:58:30.945322Z,27614,246.9
2026-07-19T14:58:32.035880Z,27658,247.0
2026-07-19T14:58:33.118741Z,27790,247.0
2026-07-19T14:58:34.205470Z,28010,247.0
2026-07-19T14:58:35.294196Z,27693,246.9
2026-07-19T14:58:36.394413Z,27694,247.0
2026-07-19T14:58:37.467381Z,27848,247.1
2026-07-19T14:58:38.567390Z,27635,247.0
2026-07-19T14:58:39.683656Z,27762,247.0
2026-07-19T14:58:40.773752Z,27691,246.9
2026-07-19T14:58:41.858978Z,27694,247.0
2026-07-19T14:58:42.959270Z,27746,246.9
2026-07-19T14:58:44.042321Z,27767,247.0
2026-07-19T14:58:45.131797Z,27829,247.1
2026-07-19T14:58:46.204637Z,27853,247.2
2026-07-19T14:58:47.303609Z,27880,247.1
2026-07-19T14:58:48.386601Z,27870,247.2
2026-07-19T14:58:49.476332Z,28586,247.1
2026-07-19T14:58:50.576689Z,27878,247.0
2026-07-19T14:58:51.665851Z,28896,247.0
2026-07-19T14:58:52.747871Z,28584,247.0
2026-07-19T14:58:53.834837Z,28906,247.1
2026-07-19T14:58:54.923907Z,28508,247.1
2026-07-19T14:58:56.023864Z,28000,247.1
2026-07-19T14:58:57.109721Z,27522,247.1
2026-07-19T14:58:58.197003Z,27724,247.1
2026-07-19T14:58:59.282414Z,27871,247.0
2026-07-19T14:59:00.365917Z,28168,247.0
2026-07-19T14:59:01.455250Z,27889,247.1
2026-07-19T14:59:02.555092Z,27937,247.0
2026-07-19T14:59:03.672811Z,27971,247.0
2026-07-19T14:59:04.760703Z,27610,246.9
2026-07-19T14:59:05.846811Z,27771,247.0
2026-07-19T14:59:06.932245Z,28348,247.1
2026-07-19T14:59:08.015691Z,27646,247.2
2026-07-19T14:59:09.104826Z,27696,247.1
2026-07-19T14:59:10.206245Z,27682,247.1
2026-07-19T14:59:11.293862Z,27732,247.0
2026-07-19T14:59:12.394828Z,27736,247.0
2026-07-19T14:59:13.493694Z,27701,247.0
2026-07-19T14:59:14.599009Z,27755,247.0
2026-07-19T14:59:15.682373Z,28513,246.9
2026-07-19T14:59:16.768974Z,27766,247.0
2026-07-19T14:59:17.838451Z,27861,247.0
2026-07-19T14:59:18.911181Z,27853,247.1
2026-07-19T14:59:19.977040Z,27727,247.0
2026-07-19T14:59:21.063842Z,27708,247.2
2026-07-19T14:59:22.135708Z,27640,246.9
2026-07-19T14:59:23.225267Z,27627,247.1
2026-07-19T14:59:24.340573Z,27766,247.1
2026-07-19T14:59:25.428228Z,27740,247.1
2026-07-19T14:59:26.511108Z,27763,247.1
2026-07-19T14:59:27.615637Z,27849,247.2
2026-07-19T14:59:28.718826Z,27650,247.1
2026-07-19T14:59:29.817915Z,27736,247.1
2026-07-19T14:59:30.918118Z,27756,247.2
2026-07-19T14:59:31.990517Z,27738,247.1
2026-07-19T14:59:33.089344Z,27820,247.2
2026-07-19T14:59:34.163892Z,27796,247.2
2026-07-19T14:59:35.261359Z,28045,247.0
2026-07-19T14:59:36.347654Z,27795,247.1
2026-07-19T14:59:37.435796Z,27745,247.1
2026-07-19T14:59:38.540937Z,27781,247.2
2026-07-19T14:59:39.640652Z,27743,247.1
2026-07-19T14:59:40.724338Z,27594,247.2
2026-07-19T14:59:41.796937Z,27684,247.1
2026-07-19T14:59:42.901437Z,27655,247.1
2026-07-19T14:59:44.003246Z,27728,247.1
2026-07-19T14:59:45.099081Z,27616,247.2
2026-07-19T14:59:46.170796Z,27521,247.2
2026-07-19T14:59:47.255777Z,27704,247.1
2026-07-19T14:59:48.343170Z,27697,247.2
2026-07-19T14:59:49.431861Z,27643,247.2
2026-07-19T14:59:50.515969Z,27625,247.2
2026-07-19T14:59:51.603114Z,27634,247.1
2026-07-19T14:59:52.704306Z,27593,247.2
2026-07-19T14:59:53.807359Z,27585,247.1
2026-07-19T14:59:54.910519Z,27639,247.1
2026-07-19T14:59:55.997446Z,27632,247.1
2026-07-19T14:59:57.082497Z,27593,247.1
2026-07-19T14:59:58.183560Z,27669,247.1
2026-07-19T14:59:59.282386Z,29790,246.9
2026-07-19T15:00:00.369479Z,29258,247.0
2026-07-19T15:00:01.454966Z,27708,247.0
2026-07-19T15:00:02.545367Z,28232,246.9
2026-07-19T15:00:03.647148Z,28554,247.0
2026-07-19T15:00:04.745178Z,28893,247.0
2026-07-19T15:00:05.833592Z,28088,247.1
2026-07-19T15:00:06.901695Z,27857,247.0
2026-07-19T15:00:07.990695Z,27629,247.1
2026-07-19T15:00:09.090840Z,27717,247.0
2026-07-19T15:00:10.193599Z,27746,247.0
2026-07-19T15:00:11.294904Z,27710,247.0
2026-07-19T15:00:12.377524Z,27464,247.0
2026-07-19T15:00:13.449171Z,27725,247.2
2026-07-19T15:00:14.537207Z,28065,247.2
2026-07-19T15:00:15.641491Z,28085,247.0
2026-07-19T15:00:16.737632Z,28051,247.2
2026-07-19T15:00:17.813330Z,28065,247.2
2026-07-19T15:00:18.910761Z,28076,247.1
2026-07-19T15:00:20.016673Z,27835,247.0
2026-07-19T15:00:21.114202Z,28035,247.0
2026-07-19T15:00:22.214768Z,28030,247.0
2026-07-19T15:00:23.291419Z,28013,247.0
2026-07-19T15:00:24.376641Z,28001,247.0
2026-07-19T15:00:25.474812Z,27986,247.0
2026-07-19T15:00:26.562894Z,28001,247.0
2026-07-19T15:00:27.633551Z,27920,247.0
2026-07-19T15:00:28.716316Z,28012,247.0
2026-07-19T15:00:29.789403Z,28013,247.0
2026-07-19T15:00:30.890937Z,28126,247.1
2026-07-19T15:00:31.995983Z,28053,247.1
2026-07-19T15:00:33.082123Z,28036,247.2
2026-07-19T15:00:34.178112Z,28010,247.0
2026-07-19T15:00:35.265364Z,28183,247.0
2026-07-19T15:00:36.353501Z,28109,247.1
2026-07-19T15:00:37.439489Z,28344,247.1
2026-07-19T15:00:38.525929Z,28010,247.1
2026-07-19T15:00:39.624682Z,27963,247.1
2026-07-19T15:00:40.710238Z,27937,247.1
2026-07-19T15:00:41.800136Z,28011,247.1
2026-07-19T15:00:42.883756Z,28018,246.7
2026-07-19T15:00:44.032832Z,27844,246.5
2026-07-19T15:00:45.122936Z,27885,246.7
2026-07-19T15:00:46.219217Z,27882,246.7
2026-07-19T15:00:47.307683Z,27919,246.7
2026-07-19T15:00:48.397733Z,27925,246.7
2026-07-19T15:00:49.495841Z,27937,246.3
2026-07-19T15:00:50.584753Z,28071,246.5
2026-07-19T15:00:51.684757Z,27972,246.6
2026-07-19T15:00:52.768529Z,27770,246.6
2026-07-19T15:00:53.857843Z,27882,246.6
2026-07-19T15:00:54.958200Z,27951,246.6
2026-07-19T15:00:56.045290Z,27926,246.6
2026-07-19T15:00:57.144144Z,27896,246.8
2026-07-19T15:00:58.234123Z,27895,246.6
2026-07-19T15:00:59.320260Z,28025,247.2
2026-07-19T15:01:00.403617Z,27815,247.2
2026-07-19T15:01:01.491031Z,27916,247.2
2026-07-19T15:01:02.592127Z,27945,247.2
2026-07-19T15:01:03.712019Z,27965,247.1
2026-07-19T15:01:04.794271Z,28489,247.1
2026-07-19T15:01:05.880150Z,28049,247.2
2026-07-19T15:01:06.955770Z,29113,247.1
2026-07-19T15:01:08.055839Z,28764,247.2
2026-07-19T15:01:09.158227Z,28526,247.2
2026-07-19T15:01:10.243281Z,28396,247.2
2026-07-19T15:01:11.329510Z,28526,247.2
2026-07-19T15:01:12.413401Z,28074,247.2
2026-07-19T15:01:13.500354Z,30217,247.2
2026-07-19T15:01:14.584595Z,28126,247.2
2026-07-19T15:01:15.654707Z,28115,247.2
2026-07-19T15:01:16.745757Z,27931,247.2
2026-07-19T15:01:17.845690Z,28131,247.2
2026-07-19T15:01:18.946836Z,28018,247.3
2026-07-19T15:01:20.030899Z,27906,247.2
2026-07-19T15:01:21.117152Z,28044,247.2
2026-07-19T15:01:22.203663Z,28087,247.2
2026-07-19T15:01:23.290734Z,27934,247.3
2026-07-19T15:01:24.396067Z,27852,247.1
2026-07-19T15:01:25.497803Z,28028,247.1
2026-07-19T15:01:26.597691Z,39653,246.6
2026-07-19T15:01:27.700973Z,28804,247.2
2026-07-19T15:01:28.800204Z,28978,247.2
2026-07-19T15:01:29.887058Z,29030,247.1
2026-07-19T15:01:30.988763Z,28921,247.1
2026-07-19T15:01:32.076863Z,29120,247.2
2026-07-19T15:01:33.162567Z,28826,247.1
2026-07-19T15:01:34.264563Z,29001,247.1
2026-07-19T15:01:35.364363Z,29058,247.0
2026-07-19T15:01:36.453882Z,29075,247.0
2026-07-19T15:01:37.550606Z,29111,247.1
2026-07-19T15:01:38.641607Z,29081,247.1
2026-07-19T15:01:39.772215Z,29056,247.1
2026-07-19T15:01:40.841798Z,29131,247.2
2026-07-19T15:01:41.929363Z,29176,247.1
2026-07-19T15:01:43.000352Z,29109,247.1
2026-07-19T15:01:44.085061Z,29146,247.1
2026-07-19T15:01:45.174483Z,29179,247.2
2026-07-19T15:01:46.270524Z,29197,247.1
2026-07-19T15:01:47.354857Z,29198,247.0
2026-07-19T15:01:48.447747Z,29203,247.1
2026-07-19T15:01:49.549806Z,29130,247.2
2026-07-19T15:01:50.631761Z,28932,247.2
2026-07-19T15:01:51.716886Z,29123,247.2
2026-07-19T15:01:52.808308Z,29056,247.2
2026-07-19T15:01:53.910690Z,34968,246.9
2026-07-19T15:01:55.006566Z,29094,247.1
2026-07-19T15:01:56.092294Z,29277,247.2
2026-07-19T15:01:57.166997Z,29075,247.2
2026-07-19T15:01:58.266503Z,29096,247.1
2026-07-19T15:01:59.354971Z,29077,247.1
2026-07-19T15:02:00.457744Z,29110,247.0
2026-07-19T15:02:01.555332Z,29167,247.0
2026-07-19T15:02:02.629747Z,29082,247.0
2026-07-19T15:02:03.716325Z,29093,247.1
2026-07-19T15:02:04.813316Z,28902,247.2
2026-07-19T15:02:05.899895Z,29061,247.2
2026-07-19T15:02:06.985347Z,29152,247.1
2026-07-19T15:02:08.072767Z,29037,247.0
2026-07-19T15:02:09.161898Z,29045,247.0
2026-07-19T15:02:10.263545Z,29038,247.1
2026-07-19T15:02:11.364051Z,29088,247.1
2026-07-19T15:02:12.450696Z,29139,247.1
2026-07-19T15:02:13.536666Z,38688,246.6
2026-07-19T15:02:14.636380Z,38596,246.6
2026-07-19T15:02:15.727518Z,38616,246.7
2026-07-19T15:02:16.828795Z,37625,246.6
2026-07-19T15:02:17.928298Z,32352,246.9
2026-07-19T15:02:19.014295Z,31794,246.9
2026-07-19T15:02:20.116408Z,31880,246.9
2026-07-19T15:02:21.204024Z,31229,246.8
2026-07-19T15:02:22.303184Z,31631,246.8
2026-07-19T15:02:23.391450Z,31394,246.8
2026-07-19T15:02:24.494119Z,38030,246.5
2026-07-19T15:02:25.592677Z,38030,246.5
2026-07-19T15:02:26.681122Z,38068,246.5
2026-07-19T15:02:27.749809Z,37941,246.5
2026-07-19T15:02:28.832530Z,38135,247.0
2026-07-19T15:02:29.922808Z,37992,247.0
2026-07-19T15:02:30.991621Z,37959,247.1
2026-07-19T15:02:32.078658Z,37950,246.7
2026-07-19T15:02:33.162979Z,29047,247.4
2026-07-19T15:02:34.237439Z,29117,247.5
2026-07-19T15:02:35.333810Z,29108,247.4
2026-07-19T15:02:36.420985Z,29187,247.4
2026-07-19T15:02:37.505511Z,29093,247.4
2026-07-19T15:02:38.596754Z,29133,247.4
2026-07-19T15:02:39.694675Z,29070,247.4
2026-07-19T15:02:40.781475Z,29573,247.4
2026-07-19T15:02:41.883519Z,29183,247.4
2026-07-19T15:02:42.987545Z,29236,247.4
2026-07-19T15:02:44.085038Z,29191,247.4
2026-07-19T15:02:45.176786Z,29201,247.4
2026-07-19T15:02:46.262406Z,29193,247.4
2026-07-19T15:02:47.363271Z,29220,247.4
2026-07-19T15:02:48.464908Z,29090,247.5
2026-07-19T15:02:49.531400Z,29189,247.4
2026-07-19T15:02:50.617895Z,29186,247.4
2026-07-19T15:02:51.707551Z,29301,247.4
2026-07-19T15:02:52.841443Z,43608,246.9
2026-07-19T15:02:53.939634Z,43538,246.9
2026-07-19T15:02:55.045689Z,43335,246.9
2026-07-19T15:02:56.144323Z,43274,247.0
2026-07-19T15:02:57.229394Z,31505,247.3
2026-07-19T15:02:58.316739Z,31902,247.5
2026-07-19T15:02:59.401683Z,31435,247.3
2026-07-19T15:03:00.489378Z,31459,247.3
2026-07-19T15:03:01.593975Z,31694,247.3
2026-07-19T15:03:02.665293Z,31526,247.3
2026-07-19T15:03:03.747718Z,29373,247.3
2026-07-19T15:03:04.836056Z,29028,247.5
2026-07-19T15:03:05.922844Z,28997,247.4
2026-07-19T15:03:07.006376Z,26560,247.5
2026-07-19T15:03:08.094851Z,26946,247.4
2026-07-19T15:03:09.192552Z,29095,247.4
2026-07-19T15:03:10.277834Z,29166,247.4
2026-07-19T15:03:11.364399Z,29239,247.4
2026-07-19T15:03:12.471395Z,29154,247.4
2026-07-19T15:03:13.571322Z,29159,247.4
2026-07-19T15:03:14.673264Z,29088,247.4
2026-07-19T15:03:15.757516Z,29044,247.4
2026-07-19T15:03:16.846239Z,28888,247.4
2026-07-19T15:03:17.946521Z,28825,247.5
2026-07-19T15:03:19.047871Z,28819,247.5
2026-07-19T15:03:20.133487Z,28882,247.6
2026-07-19T15:03:21.219250Z,28893,247.6
2026-07-19T15:03:22.308152Z,28897,247.6
2026-07-19T15:03:23.408078Z,28955,247.6
2026-07-19T15:03:24.495908Z,28748,247.5
2026-07-19T15:03:25.578058Z,28932,247.4
2026-07-19T15:03:26.665495Z,27816,247.5
2026-07-19T15:03:27.754885Z,28306,247.5
2026-07-19T15:03:28.852077Z,30581,247.5
2026-07-19T15:03:29.941106Z,30358,247.5
2026-07-19T15:03:31.024446Z,30352,247.5
2026-07-19T15:03:32.112070Z,30857,247.5
2026-07-19T15:03:33.213991Z,30499,247.5
2026-07-19T15:03:34.297936Z,30572,247.5
2026-07-19T15:03:35.385493Z,30429,247.5
2026-07-19T15:03:36.457298Z,30461,247.5
2026-07-19T15:03:37.545741Z,30524,247.6
2026-07-19T15:03:38.644462Z,30560,247.5
2026-07-19T15:03:39.748849Z,30618,247.5
2026-07-19T15:03:40.849282Z,30635,247.5
2026-07-19T15:03:41.953336Z,30488,247.5
2026-07-19T15:03:43.050018Z,30387,247.5
2026-07-19T15:03:44.137383Z,30412,247.5
2026-07-19T15:03:45.239817Z,30467,247.5
2026-07-19T15:03:46.328338Z,30704,247.4
2026-07-19T15:03:47.430648Z,30531,247.5
2026-07-19T15:03:48.528990Z,30573,247.4
2026-07-19T15:03:49.616019Z,30594,247.4
2026-07-19T15:03:50.701568Z,30756,247.4
2026-07-19T15:03:51.868989Z,30610,247.4
2026-07-19T15:03:52.969792Z,30615,247.4
2026-07-19T15:03:54.071046Z,30576,247.4
2026-07-19T15:03:55.161627Z,30607,247.4
2026-07-19T15:03:56.258674Z,30572,247.4
2026-07-19T15:03:57.349730Z,30603,247.4
2026-07-19T15:03:58.446022Z,30876,247.4
2026-07-19T15:03:59.535858Z,31063,247.4
2026-07-19T15:04:00.639923Z,32011,247.4
2026-07-19T15:04:01.736274Z,32541,247.3
2026-07-19T15:04:02.807429Z,31959,247.4
2026-07-19T15:04:03.896041Z,30956,247.4
2026-07-19T15:04:04.980082Z,31491,247.3
2026-07-19T15:04:06.067116Z,31299,247.4
2026-07-19T15:04:07.185696Z,31982,247.4
2026-07-19T15:04:08.285785Z,30710,247.4
2026-07-19T15:04:09.375103Z,30730,247.4
2026-07-19T15:04:10.472204Z,30698,247.4
2026-07-19T15:04:11.562993Z,30696,247.4
2026-07-19T15:04:12.661504Z,30746,247.4
2026-07-19T15:04:13.748595Z,30836,247.4
2026-07-19T15:04:14.834525Z,30758,247.4
2026-07-19T15:04:15.918920Z,30549,247.4
2026-07-19T15:04:17.004501Z,30758,247.4
2026-07-19T15:04:18.091921Z,30671,247.4
2026-07-19T15:04:19.178136Z,30659,247.4
2026-07-19T15:04:20.264740Z,30596,247.4
2026-07-19T15:04:21.352448Z,30718,247.4
2026-07-19T15:04:22.450405Z,30780,247.4
2026-07-19T15:04:23.542226Z,30579,247.5
2026-07-19T15:04:24.640929Z,30790,247.4
2026-07-19T15:04:25.727299Z,30475,247.4
2026-07-19T15:04:26.829682Z,30643,247.5
2026-07-19T15:04:27.914287Z,30715,247.5
2026-07-19T15:04:28.999607Z,30750,247.5
2026-07-19T15:04:30.087808Z,30627,247.5
2026-07-19T15:04:31.174457Z,30764,247.4
2026-07-19T15:04:32.275754Z,30619,247.4
2026-07-19T15:04:33.346318Z,30573,247.4
2026-07-19T15:04:34.415510Z,30672,247.4
2026-07-19T15:04:35.550775Z,30781,247.4
2026-07-19T15:04:36.649589Z,30910,247.5
2026-07-19T15:04:37.736574Z,30923,247.4
2026-07-19T15:04:38.824231Z,30758,247.4
2026-07-19T15:04:39.908850Z,30699,247.4
2026-07-19T15:04:40.996650Z,31206,247.4
2026-07-19T15:04:42.084037Z,30975,247.3
2026-07-19T15:04:43.183965Z,31010,247.5
2026-07-19T15:04:44.284133Z,30952,247.3
2026-07-19T15:04:45.368352Z,31263,247.4
2026-07-19T15:04:46.442033Z,30946,247.3
2026-07-19T15:04:47.542456Z,30900,247.3
2026-07-19T15:04:48.627920Z,30900,247.4
2026-07-19T15:04:49.715700Z,30751,247.3
2026-07-19T15:04:50.786413Z,30927,247.3
2026-07-19T15:04:51.873568Z,30843,247.5
2026-07-19T15:04:52.954342Z,30942,247.3
2026-07-19T15:04:54.040838Z,30766,247.3
2026-07-19T15:04:55.129635Z,30867,247.3
2026-07-19T15:04:56.212504Z,30888,247.3
2026-07-19T15:04:57.286162Z,30775,247.3
2026-07-19T15:04:58.388345Z,30839,247.3
2026-07-19T15:04:59.471577Z,30830,247.5
2026-07-19T15:05:00.561163Z,30891,247.3
2026-07-19T15:05:01.680142Z,30828,247.3
2026-07-19T15:05:02.782665Z,30780,247.2
2026-07-19T15:05:03.879096Z,30612,247.4
2026-07-19T15:05:04.968500Z,31154,247.3
2026-07-19T15:05:06.038621Z,30646,247.5
2026-07-19T15:05:07.121498Z,30644,247.4
2026-07-19T15:05:08.210189Z,30647,247.4
2026-07-19T15:05:09.313909Z,30748,247.4
2026-07-19T15:05:10.413253Z,30591,247.3
2026-07-19T15:05:11.498911Z,31139,247.4
2026-07-19T15:05:12.586155Z,32396,247.5
2026-07-19T15:05:13.686225Z,31553,247.4
2026-07-19T15:05:14.773363Z,30856,247.5
2026-07-19T15:05:15.873253Z,31128,247.4
2026-07-19T15:05:16.963954Z,31297,247.4
2026-07-19T15:05:18.061923Z,31559,247.4
2026-07-19T15:05:19.163332Z,31233,247.3
2026-07-19T15:05:20.250818Z,30967,247.4
2026-07-19T15:05:21.337099Z,30900,247.5
2026-07-19T15:05:22.420809Z,31193,247.5
2026-07-19T15:05:23.511332Z,30929,247.5
2026-07-19T15:05:24.592758Z,30949,247.5
2026-07-19T15:05:25.678995Z,30955,247.5
2026-07-19T15:05:26.796702Z,30967,247.5
2026-07-19T15:05:27.899276Z,31016,247.5
2026-07-19T15:05:28.986132Z,30878,247.4
2026-07-19T15:05:30.074140Z,31008,247.4
2026-07-19T15:05:31.143200Z,30946,247.4
2026-07-19T15:05:32.231233Z,30806,247.5
2026-07-19T15:05:33.333400Z,30906,247.5
2026-07-19T15:05:34.435490Z,30890,247.7
2026-07-19T15:05:35.535980Z,30877,247.6
2026-07-19T15:05:36.635024Z,30817,247.7
2026-07-19T15:05:37.725040Z,30832,247.6
2026-07-19T15:05:38.822972Z,30738,247.5
2026-07-19T15:05:39.909715Z,31229,247.5
2026-07-19T15:05:40.981962Z,30480,247.6
2026-07-19T15:05:42.048891Z,30547,247.6
2026-07-19T15:05:43.136171Z,30661,247.6
2026-07-19T15:05:44.223472Z,30637,247.6
2026-07-19T15:05:45.307194Z,30602,247.5
2026-07-19T15:05:46.380982Z,30734,247.5
2026-07-19T15:05:47.495603Z,30542,247.6
2026-07-19T15:05:48.583457Z,30593,247.6
2026-07-19T15:05:49.702466Z,30571,247.5
2026-07-19T15:05:50.784989Z,30897,247.5
2026-07-19T15:05:51.876588Z,30749,247.4
2026-07-19T15:05:52.977736Z,30770,247.5
